auction_id,item_type,item_name,price,posted_on,begins_at,ends_at,contact_tel,auction_id_long,item_url
219567,"Háztartási gép, konyhai felszerelés",mixer,16000,2020-07-24 08:24:00,2020-09-25 08:00:00,2020-09-28 21:00:00,06(74)501486,219567/200724,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=219567&FRAME_SKIP_DEJAVU=1
219813,"Háztartási gép, konyhai felszerelés",Saeco kávéfőző,50000,2020-07-30 15:33:00,2020-09-18 08:00:00,2020-09-21 21:00:00,06(42)503279,219813/200730,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=219813&FRAME_SKIP_DEJAVU=1
220473,"Háztartási gép, konyhai felszerelés",LG-350X hűtőszekrény,200000,2020-08-18 13:07:00,2020-09-15 08:00:00,2020-09-18 21:00:00,06(46)515675,220473/200818,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=220473&FRAME_SKIP_DEJAVU=1
221231,"Háztartási gép, konyhai felszerelés",Gorenje hűtő,50000,2020-09-02 16:32:00,2020-09-28 08:00:00,2020-10-01 21:00:00,06(1)2994022,221231/200902,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=221231&FRAME_SKIP_DEJAVU=1
221237,"Háztartási gép, konyhai felszerelés",Electrolux kombinált hűtő,80000,2020-09-02 16:32:00,2020-09-28 08:00:00,2020-10-01 21:00:00,06(1)2994022,221237/200902,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=221237&FRAME_SKIP_DEJAVU=1
221267,"Háztartási gép, konyhai felszerelés",Samsung hütő,280000,2020-09-02 15:40:00,2020-09-27 08:00:00,2020-09-30 21:00:00,06(1)2994022,221267/200902,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=221267&FRAME_SKIP_DEJAVU=1
221277,"Háztartási gép, konyhai felszerelés",Daewoo hűtő,45000,2020-09-02 16:32:00,2020-09-28 08:00:00,2020-10-01 21:00:00,06(1)2994022,221277/200902,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=221277&FRAME_SKIP_DEJAVU=1
221297,"Háztartási gép, konyhai felszerelés",Gorenje fagyasztószekrény,84000,2020-09-02 16:32:00,2020-09-28 08:00:00,2020-10-01 21:00:00,06(1)2994022,221297/200902,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=221297&FRAME_SKIP_DEJAVU=1
221325,"Háztartási gép, konyhai felszerelés",Gorenje hűtőszekrény,40000,2020-09-03 15:30:00,2020-09-27 08:00:00,2020-09-30 21:00:00,06(1)2994022,221325/200903,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=221325&FRAME_SKIP_DEJAVU=1
221332,"Háztartási gép, konyhai felszerelés",Indesit kombinált hűtő,70000,2020-09-03 16:02:00,2020-09-28 08:00:00,2020-10-01 21:00:00,06(1)2994022,221332/200903,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=221332&FRAME_SKIP_DEJAVU=1
221376,"Háztartási gép, konyhai felszerelés",Indesit mosó-szárítógép,130000,2020-09-03 16:02:00,2020-09-28 08:00:00,2020-10-01 21:00:00,06(1)2994022,221376/200903,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=221376&FRAME_SKIP_DEJAVU=1
221405,"Háztartási gép, konyhai felszerelés",Samsung kombinált hűtő,100000,2020-09-03 16:02:00,2020-09-28 08:00:00,2020-10-01 21:00:00,06(1)2994022,221405/200903,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=221405&FRAME_SKIP_DEJAVU=1
221414,"Háztartási gép, konyhai felszerelés",Whirlpool hütő,100000,2020-09-03 16:30:00,2020-09-27 08:00:00,2020-09-30 21:00:00,06(1)2994022,221414/200903,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=221414&FRAME_SKIP_DEJAVU=1
221436,"Háztartási gép, konyhai felszerelés",Zanussi mosógép,100000,2020-09-03 16:44:00,2020-09-28 08:00:00,2020-10-01 21:00:00,06(1)2994022,221436/200903,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=221436&FRAME_SKIP_DEJAVU=1
216510,"Háztartási gép, konyhai felszerelés","Luminarc étkészlet, 18 részes - fehér-fekete",10000,2020-08-12 15:45:00,2020-09-25 08:00:00,2020-09-28 21:00:00,06(42)503279,216510/200812,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=216510&FRAME_SKIP_DEJAVU=1
216516,"Háztartási gép, konyhai felszerelés",Ombra serpenyő - fekete,14000,2020-08-12 15:46:00,2020-09-25 08:00:00,2020-09-28 21:00:00,06(42)503279,216516/200812,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=216516&FRAME_SKIP_DEJAVU=1
219251,"Háztartási gép, konyhai felszerelés",edény,6000,2020-07-29 09:10:00,2020-10-02 08:00:00,2020-10-05 21:00:00,06(74)501486,219251/200729,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=219251&FRAME_SKIP_DEJAVU=1
219559,"Háztartási gép, konyhai felszerelés", mérleg,4000,2020-07-24 08:04:00,2020-09-25 08:00:00,2020-09-28 21:00:00,06(74)501486,219559/200724,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=219559&FRAME_SKIP_DEJAVU=1
219563,"Háztartási gép, konyhai felszerelés",mixer,4000,2020-07-24 08:23:00,2020-09-25 08:00:00,2020-09-28 21:00:00,06(74)501486,219563/200724,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=219563&FRAME_SKIP_DEJAVU=1
221233,"Háztartási gép, konyhai felszerelés",Samsung kombinált hűtő,120000,2020-09-02 16:32:00,2020-09-28 08:00:00,2020-10-01 21:00:00,06(1)2994022,221233/200902,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=221233&FRAME_SKIP_DEJAVU=1
221290,"Háztartási gép, konyhai felszerelés",Electrolux hűtő ,60000,2020-09-02 16:32:00,2020-09-28 08:00:00,2020-10-01 21:00:00,06(1)2994022,221290/200902,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=221290&FRAME_SKIP_DEJAVU=1
221308,"Háztartási gép, konyhai felszerelés",Samsung mosógép szépséghibás,70000,2020-09-03 16:02:00,2020-09-28 08:00:00,2020-10-01 21:00:00,06(1)2994022,221308/200903,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=221308&FRAME_SKIP_DEJAVU=1
221321,"Háztartási gép, konyhai felszerelés",Samsung mosógép,95000,2020-09-03 15:30:00,2020-09-27 08:00:00,2020-09-30 21:00:00,06(1)2994022,221321/200903,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=221321&FRAME_SKIP_DEJAVU=1
221333,"Háztartási gép, konyhai felszerelés",Samsung kombihűtő,80000,2020-09-03 15:30:00,2020-09-27 08:00:00,2020-09-30 21:00:00,06(1)2994022,221333/200903,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=221333&FRAME_SKIP_DEJAVU=1
221370,"Háztartási gép, konyhai felszerelés",Indesit kombinált hűtő,90000,2020-09-03 16:02:00,2020-09-28 08:00:00,2020-10-01 21:00:00,06(1)2994022,221370/200903,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=221370&FRAME_SKIP_DEJAVU=1
221374,"Háztartási gép, konyhai felszerelés",Bosch szárítógép,200000,2020-09-03 16:02:00,2020-09-28 08:00:00,2020-10-01 21:00:00,06(1)2994022,221374/200903,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=221374&FRAME_SKIP_DEJAVU=1
221385,"Háztartási gép, konyhai felszerelés",Indesit mosógép,60000,2020-09-03 16:02:00,2020-09-28 08:00:00,2020-10-01 21:00:00,06(1)2994022,221385/200903,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=221385&FRAME_SKIP_DEJAVU=1
221430,"Háztartási gép, konyhai felszerelés",Zanussi hűtő,40000,2020-09-03 16:30:00,2020-09-27 08:00:00,2020-09-30 21:00:00,06(1)2994022,221430/200903,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=221430&FRAME_SKIP_DEJAVU=1
221433,"Háztartási gép, konyhai felszerelés",Indesit mosógép,130000,2020-09-03 16:30:00,2020-09-27 08:00:00,2020-09-30 21:00:00,06(1)2994022,221433/200903,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=221433&FRAME_SKIP_DEJAVU=1
216518,"Háztartási gép, konyhai felszerelés",Borcam sütőtál ,18000,2020-08-12 15:45:00,2020-09-25 08:00:00,2020-09-28 21:00:00,06(42)503279,216518/200812,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=216518&FRAME_SKIP_DEJAVU=1
219226,"Háztartási gép, konyhai felszerelés",mixer,5000,2020-07-23 13:10:00,2020-09-25 08:00:00,2020-09-28 21:00:00,06(74)501486,219226/200723,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=219226&FRAME_SKIP_DEJAVU=1
219554,"Háztartási gép, konyhai felszerelés",vízforraló,4000,2020-07-24 15:23:00,2020-09-25 08:00:00,2020-09-28 21:00:00,06(74)501486,219554/200723,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=219554&FRAME_SKIP_DEJAVU=1
219733,"Háztartási gép, konyhai felszerelés",130. tétel 2 db Bestron orrszőrnyíró,8000,2020-07-31 17:00:00,2020-09-28 08:00:00,2020-10-01 21:00:00,06(1)4677238,219733/200730,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=219733&FRAME_SKIP_DEJAVU=1
219737,"Háztartási gép, konyhai felszerelés",108. tétel  4 db Bestron kenyérpirító,20000,2020-07-29 17:00:00,2020-09-21 08:00:00,2020-09-24 21:00:00,06(1)4677238,219737/200728,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=219737&FRAME_SKIP_DEJAVU=1
219769,"Háztartási gép, konyhai felszerelés",edény,12000,2020-07-29 10:40:00,2020-10-02 08:00:00,2020-10-05 21:00:00,06(74)501486,219769/200729,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=219769&FRAME_SKIP_DEJAVU=1
221295,"Háztartási gép, konyhai felszerelés",Whirlpool fagyasztószekrény,78000,2020-09-02 16:32:00,2020-09-28 08:00:00,2020-10-01 21:00:00,06(1)2994022,221295/200902,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=221295&FRAME_SKIP_DEJAVU=1
221301,"Háztartási gép, konyhai felszerelés",Zanussi sütő,60000,2020-09-02 16:32:00,2020-09-28 08:00:00,2020-10-01 21:00:00,06(1)2994022,221301/200902,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=221301&FRAME_SKIP_DEJAVU=1
221309,"Háztartási gép, konyhai felszerelés",Ariston elektromos sütő. szépséghibás,120000,2020-09-03 15:30:00,2020-09-27 08:00:00,2020-09-30 21:00:00,06(1)2994022,221309/200903,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=221309&FRAME_SKIP_DEJAVU=1
221331,"Háztartási gép, konyhai felszerelés",Beko kombinált hűtő,55000,2020-09-03 16:02:00,2020-09-28 08:00:00,2020-10-01 21:00:00,06(1)2994022,221331/200903,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=221331&FRAME_SKIP_DEJAVU=1
221382,"Háztartási gép, konyhai felszerelés",Whirlpool mosógép,70000,2020-09-03 16:02:00,2020-09-28 08:00:00,2020-10-01 21:00:00,06(1)2994022,221382/200903,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=221382&FRAME_SKIP_DEJAVU=1
221438,"Háztartási gép, konyhai felszerelés",Gorenje mosógép,100000,2020-09-03 16:44:00,2020-09-28 08:00:00,2020-10-01 21:00:00,06(1)2994022,221438/200903,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=221438&FRAME_SKIP_DEJAVU=1
219723,Híradástechnika,43. tétel  5 db LG 50LF 652 V TV,700000,2020-07-29 17:00:00,2020-09-21 08:00:00,2020-09-24 21:00:00,06(1)4677238,219723/200728,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=219723&FRAME_SKIP_DEJAVU=1
220019,Híradástechnika,SAMSUNG TV,200000,2020-08-10 09:30:00,2020-09-07 08:00:00,2020-09-10 21:00:00,06(36)512477,220019/200810,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=220019&FRAME_SKIP_DEJAVU=1
219225,Híradástechnika,Rádió,6000,2020-07-23 13:10:00,2020-09-25 08:00:00,2020-09-28 21:00:00,06(74)501486,219225/200723,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=219225&FRAME_SKIP_DEJAVU=1
219290,Híradástechnika,Rádió,2000,2020-07-23 14:26:00,2020-09-25 08:00:00,2020-09-28 21:00:00,06(74)501486,219290/200723,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=219290&FRAME_SKIP_DEJAVU=1
220042,Híradástechnika,SAMSUNG TV,200000,2020-08-10 11:45:00,2020-09-07 08:00:00,2020-09-10 21:00:00,06(36)512477,220042/200810,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=220042&FRAME_SKIP_DEJAVU=1
220021,Híradástechnika,hangfal,20000,2020-08-10 09:45:00,2020-09-07 08:00:00,2020-09-10 21:00:00,06(36)512477,220021/200810,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=220021&FRAME_SKIP_DEJAVU=1
219828,Ipari gép,sarokrogyasztó,500000,2020-08-01 08:21:00,2020-09-07 08:00:00,2020-09-10 21:00:00,06(30)4175443,219828/200731,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=219828&FRAME_SKIP_DEJAVU=1
219747,Ipari gép,LINCOS kopresszor,80000,2020-07-28 15:30:00,2020-09-18 08:00:00,2020-09-21 21:00:00,06(42)503279,219747/200728,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=219747&FRAME_SKIP_DEJAVU=1
219839,Ipari gép,alumínium zárrúd prés,250000,2020-08-01 08:21:00,2020-09-07 08:00:00,2020-09-10 21:00:00,06(30)4175443,219839/200731,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=219839&FRAME_SKIP_DEJAVU=1
221220,Ipari gép,Ferde felhordó,2000000,2020-09-03 08:00:00,2020-10-01 08:00:00,2020-10-04 21:00:00,06(79)526650,221220/200902,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=221220&FRAME_SKIP_DEJAVU=1
218980,Ipari gép,Köszörű,100000,2020-07-17 15:00:00,2020-09-07 08:00:00,2020-09-10 21:00:00,06(30)3436783,218980/200716,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=218980&FRAME_SKIP_DEJAVU=1
219827,Ipari gép,másolómaró,750000,2020-08-01 08:21:00,2020-09-07 08:00:00,2020-09-10 21:00:00,06(30)4175443,219827/200731,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=219827&FRAME_SKIP_DEJAVU=1
218986,Ipari gép,Légkompresszor,1000000,2020-07-17 15:00:00,2020-09-07 08:00:00,2020-09-10 21:00:00,06(30)3436783,218986/200716,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=218986&FRAME_SKIP_DEJAVU=1
219830,Ipari gép,saroktisztító,500000,2020-08-01 08:21:00,2020-09-07 08:00:00,2020-09-10 21:00:00,06(30)4175443,219830/200731,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=219830&FRAME_SKIP_DEJAVU=1
220001,Ipari gép,Szeletelt tekercs kihordó szállítószalag ,450000,2020-08-11 08:19:00,2020-09-07 08:00:00,2020-09-10 21:00:00,06(52)517372,220001/200810,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=220001&FRAME_SKIP_DEJAVU=1
220056,Ipari gép,Hőfokcsökkentő kemence,50000,2020-08-11 13:37:00,2020-09-11 08:00:00,2020-09-14 21:00:00,06(46)515666,220056/200810,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=220056&FRAME_SKIP_DEJAVU=1
221244,Ipari gép,Targonca,2500000,2020-09-03 08:00:00,2020-10-01 08:00:00,2020-10-04 21:00:00,06(79)526650,221244/200902,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=221244&FRAME_SKIP_DEJAVU=1
219836,Ipari gép,függönyfal fűrész,1500000,2020-08-01 08:21:00,2020-09-07 08:00:00,2020-09-10 21:00:00,06(30)4175443,219836/200731,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=219836&FRAME_SKIP_DEJAVU=1
219826,Ipari gép,alumínium szárnyprés,750000,2020-08-01 08:21:00,2020-09-07 08:00:00,2020-09-10 21:00:00,06(30)4175443,219826/200731,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=219826&FRAME_SKIP_DEJAVU=1
221241,Ipari gép,Rönkhasító gép,20000000,2020-09-03 08:00:00,2020-10-07 08:00:00,2020-10-10 21:00:00,06(79)526650,221241/200902,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=221241&FRAME_SKIP_DEJAVU=1
221246,Ipari gép,Automata csigás beadagoló,1000000,2020-09-03 08:00:00,2020-10-01 08:00:00,2020-10-04 21:00:00,06(79)526650,221246/200902,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=221246&FRAME_SKIP_DEJAVU=1
221469,Ipari gép,Synetic Aquarius víztisztító berendezés,1200000,2020-09-04 12:54:00,2020-10-10 08:00:00,2020-10-13 21:00:00,06(88)577211,221469/200904,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=221469&FRAME_SKIP_DEJAVU=1
219829,Ipari gép,alumínium tokprofil prés,250000,2020-08-01 08:21:00,2020-09-07 08:00:00,2020-09-10 21:00:00,06(30)4175443,219829/200731,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=219829&FRAME_SKIP_DEJAVU=1
220866,Ipari gép,Hidraulikus tömlőprés FX-98,2000000,2020-08-31 11:12:00,2020-10-02 08:00:00,2020-10-05 21:00:00,06(66)996325,220866/200831,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=220866&FRAME_SKIP_DEJAVU=1
221107,"Irodagép, felszerelés",Canon Yellow Label A4 méretű papírlap,216000,2020-09-01 14:04:00,2020-09-26 08:00:00,2020-09-29 21:00:00,06(1)2995062,221107/200901,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=221107&FRAME_SKIP_DEJAVU=1
221164,"Irodagép, felszerelés",Canon Yellow Label A4 méretű papírlap,216000,2020-09-01 15:53:00,2020-09-26 08:00:00,2020-09-29 21:00:00,06(1)2995062,221164/200901,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=221164&FRAME_SKIP_DEJAVU=1
221060,"Irodagép, felszerelés",Canon Yellow Label A4 méretű papírlap,216000,2020-09-01 12:16:00,2020-09-26 08:00:00,2020-09-29 21:00:00,06(1)2995062,221060/200901,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=221060&FRAME_SKIP_DEJAVU=1
221130,"Irodagép, felszerelés",Canon Yellow Label A4 méretű papírlap,216000,2020-09-01 14:23:00,2020-09-26 08:00:00,2020-09-29 21:00:00,06(1)2995062,221130/200901,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=221130&FRAME_SKIP_DEJAVU=1
221052,"Irodagép, felszerelés",Canon Yellow Label A4 méretű papírlap,216000,2020-09-01 10:46:00,2020-09-26 08:00:00,2020-09-29 21:00:00,06(1)2995062,221052/200901,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=221052&FRAME_SKIP_DEJAVU=1
220952,"Irodagép, felszerelés",Canon Yellow Label A4 méretű papírlap,216000,2020-08-31 14:34:00,2020-09-26 08:00:00,2020-09-29 21:00:00,06(1)2995062,220952/200831,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=220952&FRAME_SKIP_DEJAVU=1
218746,Jármű,Ford JAS,300000,2020-07-30 17:00:00,2020-09-07 08:00:00,2020-09-10 21:00:00,06(30)3436783,218746/200729,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=218746&FRAME_SKIP_DEJAVU=1
219362,Jármű,Opel Corsa,150000,2020-07-23 10:24:00,2020-09-07 08:00:00,2020-09-10 21:00:00,06(22)538036,219362/200723,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=219362&FRAME_SKIP_DEJAVU=1
220544,Jármű,Volkswagen Transporter T 4,1400000,2020-08-24 10:33:00,2020-10-02 08:00:00,2020-10-05 21:00:00,06(74)501486,220544/200824,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=220544&FRAME_SKIP_DEJAVU=1
220594,Jármű,Citroen X JUMPY,800000,2020-08-25 11:23:00,2020-10-02 08:00:00,2020-10-05 21:00:00,06(74)501486,220594/200825,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=220594&FRAME_SKIP_DEJAVU=1
221102,Jármű,Peugeot 407,1000000,2020-09-01 13:59:00,2020-09-25 08:00:00,2020-09-28 21:00:00,06(46)515675,221102/200901,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=221102&FRAME_SKIP_DEJAVU=1
219618,Jármű,Suzuki Swift Sedan 1.3 GLX,40000,2020-07-27 10:52:00,2020-09-11 08:00:00,2020-09-14 21:00:00,06(74)501486,219618/200727,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=219618&FRAME_SKIP_DEJAVU=1
220154,Jármű,Peugeot PARTNER 190 CD,100000,2020-08-14 07:00:00,2020-09-14 08:00:00,2020-09-17 21:00:00,06(30)8210422,220154/200812,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=220154&FRAME_SKIP_DEJAVU=1
220467,Jármű,Audi Q5   (R8),5000000,2020-08-18 11:16:00,2020-09-21 08:00:00,2020-09-24 21:00:00,06(1)2995167,220467/200818,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=220467&FRAME_SKIP_DEJAVU=1
220474,Jármű,Volkswagen Transporter T 4 Mixto 2.4D,500000,2020-08-18 14:15:00,2020-09-18 08:00:00,2020-09-21 21:00:00,06(96)522335,220474/200818,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=220474&FRAME_SKIP_DEJAVU=1
220935,Jármű,Fiat DUCATO MINIBUS 2.8 JTD,350000,2020-08-31 13:52:00,2020-09-21 08:00:00,2020-09-24 21:00:00,06(1)2994141,220935/200831,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=220935&FRAME_SKIP_DEJAVU=1
220974,Jármű,Opel A-H/SW (ASTRA STATION WAGON),700000,2020-08-31 15:07:00,2020-09-21 08:00:00,2020-09-24 21:00:00,06(1)2994141,220974/200831,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=220974&FRAME_SKIP_DEJAVU=1
221276,Jármű,Opel Corsa Van,500000,2020-09-02 15:07:00,2020-10-09 08:00:00,2020-10-12 21:00:00,06(72)520363,221276/200902,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=221276&FRAME_SKIP_DEJAVU=1
219924,Jármű,Fiat Punto 176,60000,2020-08-06 11:12:00,2020-09-28 08:00:00,2020-10-01 21:00:00,06(22)512567,219924/200805,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=219924&FRAME_SKIP_DEJAVU=1
219930,Jármű,Ford Fiesta Van,200000,2020-08-05 14:29:00,2020-09-28 08:00:00,2020-10-01 21:00:00,06(22)512567,219930/200805,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=219930&FRAME_SKIP_DEJAVU=1
